Bagupi;bpi
Bagusa;bqb
Bagvalal;kva
Baha Buyang;yha
Baham;bdw
Bahamas Creole English;bah
Baharna Arabic;abv
Bahau;bhv
Bahinemo;bjh
Bahing;bhj
Bahnar;bdq
Bahonsuai;bsu
Bai;bdj
Baibai;bbf
Baikeno;bkx
Baima;bqh
Baimak;bmx
Bainouk-Gunyaamolo;bcz
Bainouk-Gunyuño;bab
Bainouk-Samik;bcb
Baiso;bsw
Baissa Fali;fah
Bajan;bjs
Bajelani;bjm
Baka;bkc
Bakairí;bkq
Bakaka;bqz
Bakhtiari;bqi
Baki;bki
Bakoko;bkh
Bakole;kme
Bakpinka;bbs
Bakulung;bbu
Bakumpai;bkr
Bakung;xkl
Bakwé;bjw
Balaesang;bls
Balangao;blw
Balangingi;sse
Balanta-Ganja;bjt
Balantak;blz
Balanta-Kentohe;ble
Balau;blg
Baldemu;bdn
Bali;bcp
Balinese Malay;mhp
Balinese;ban
Balkan Gagauz Turkish;bgx
Balkan Romani;rmn
Balo;bqo
Baloi;biz
Balti;bft
Baltic Romani;rml
Baluan-Pam;blq
Baluchi;bal
Bamako Sign Language;bog
Bamali;bbq
Bambalang;bmo
Bambam;ptu
Bambara;bm
Bambassi;myf
Bambili-Bambui;baw
Bamenyam;bce
Bamu;bcf
Bamukumbit;bqt
Bamun;bax
Bamunka;bvm
Bamwe;bmg
Ban Khor Sign Language;bfk
Bana;bcw
Banam Bay;vrt
Banao Itneg;bjx
Banaro;byz
Banda (Indonesia);bnd
Banda Malay;bpq
Banda-Bambari;liy
Banda-Banda;bpd
Banda-Mbrès;bqk
Banda-Ndélé;bfl
Banda-Yangere;yaj
Bandi;bza
Bandial;bqj
Bandjalang;bdy
Bandjigali;bjd
Bangala;bxg
Bangandu;bgf
Bangba;bbe
Banggai;bgz
Banggarla;bjb
Bangi Me;dba
Bangi;bni
Bangka;mfb
Bangolan;bgj
Bangubangu;bnx
Bangwinji;bsj
Baniwa;bwi
Baniva;bvv
Banjarese;bjn
Bankagooma;bxw
Bankan Tey Dogon;dbw
Bankon;abb
Bannoni;bcm
Bantawa;bap
Bantayanon;bfx
Bantik;bnq
Banyumasan;map-bms
Baoulé;bci
Baraamu;brd
Barai;bbb
Barakai;baj
Baram Kayan;kys
Barama;bbg
Barambu;brm
Baramu;bmz
Barapasi;brp
Baras;brs
Barasana;bsn
Barbacoas;bpb
Barbareño;boi
Barclayville Grebo;gry
Bardi;bcj
Baré;bae
Barein;bva
Bargam;mlp
Bari;bfa
Barí;mot
Bariai;bch
Bariji;bjc
Barikanchi;bxo
Barok;bjk
Barombi;bbi
Barro Negro Tunebo;tbn
Barrow Point;bpt
Baruga;bjz
Baruya;byr
Barwe;bwg
Barzani Jewish Neo-Aramaic;bjf
Basa;bzw
Basaa;bas
Basa-Gumna;bsl
Basa-Gurmana;buj
Basap;bdb
Basay;byq
Bashkardi;bsg
Bashkir;ba
Basketo;bst
Basque;eu
Bassa;bsq
Bassa-Kontagora;bsr
Bassari;bsc
Bassossi;bsi
Bata;bta
Bataan Ayta;ayt
Batad Ifugao;ifb
Batak Dairi;\N
Batak Karo;\N
Batak Toba;\N
Batak;bya
Batanga;bnm
Batek;btq
Bateri;btv
Bathari;bhm
Bati (Cameroon);btc
Bati (Indonesia);bvt
Bats;bbl
Batu;btu
Batui;zbt
Batuley;bay
Batyala;xby
Bau Bidayuh;sne
Bau;bbd
Bauchi;bsf
Baure;brg
Bauria;bge
Bauro;bxa
Bauwaki;bwk
Bauzi;bvz
Bavarian;bar
Bawm Chin;bgr
Bay Miwok;mkq
Bayali;bjy
Baybayanon;bvy
Baygo;byg
Bayono;byl
Bayot;bda
Bayungu;bxj
Bazigar;bfr
Beami;beo
Beaver;bea
Beba;bfp
Bebe;bzv
Bebele;beb
Bebeli;bek
Bebil;bxp
Bedik;tnr
Bedjond;bjv
Bedoanas;bed
Beeke;bkf
Beele;bxq
Beembe;beq
Beezen;bnz
Befang;bby
Begbere-Ejar;bqv
Beja;bej
Bekati';bei
Bekwarra;bkv
Bekwel;bkw
Belait;beg
Belanda Bor;bxb
Belanda Viri;bvi
Belarusian;be
Belhariya;byw
Beli;blm
Belize Kriol English;bzj
Bella Coola;blc
Bellari;brw
Bemba;bem
Bembe;bmb
Ben Tey Dogon;dbt
Bena;yun
Benabena;bef
Bench;bcq
Bende;bdp
Bendi;bct
Beneraf;bnv
Beng;nhb
Benga;bng
Bengali;bn
Benggoi;bgy
Bengkala Sign Language;bqy
Bentong;bnu
Benyadu';byd
Beothuk;bue
Bepour;bie
Bera;brf
Berakou;bxv
Berau Malay;bve
Berawan;lod
Berbice Creole Dutch;brc
Berik;bkl
Berinomo;bit
Berom;bom
Berta;wti
Berti;byt
Besisi;mhe
Besme;bes
Besoa;bep
Betaf;bfe
Betawi;bew
Bete;byf
Bete-Bendi;btt
Betta Kurumba;xub
Bezhta;kap
Bhadrawahi;bhd
Bhalay;bhx
Bharia;bha
Bhatola;btl
Bhatri;bgw
Bhattiyali;bht
Bhaya;bhe
Bhele;bhy
Bhilali;bhi
Bhili;bhb
Bhojpuri;bho
Bhoti Kinnauri;nes
Bhunjia;bhu
Biafada;bif
Biage;bdf
Biak;bhw
Biali;beh
Bian Marind;bpv
Biangai;big
Biao Mon;bmt
Biao;byk
Biao-Jiao Mien;bje
Biatah Bidayuh;bth
Bibaali;bcn
Bibbulman;xbp
Bidiyo;bid
Bidyara;bym
Bidyogo;bjg
Biem;bmc
Bierebo;bnk
Bieria;brj
Biete;biu
Big Nambas;nmb
Biga;bhc
Bigambal;xbe
Bihari;bh
Bijori;bix
Bikaru;bic
Bikol Central;bcl
Bikol;bik
Bikya;byb
Bila;bip
Bilakura;bql
Bilaspuri;kfs
Bilba;bpz
Bilbil;brz
Bile;bil
Bilma Kanuri;bms
Biloxi;bll
Bilua;blb
Bilur;bxf
Bima;bhp
Bimin;bhl
Bimoba;bim
Bina;bmn
Binahari;bxz
Binandere;bhg
Binawa;byj
Bindal;xbd
Bine;bon
Bini;bin
Binji;bpj
Binongan Itneg;itb
Bintauna;bne
Bintulu;bny
Binukid;bkd
Binumarien;bjr
Bipi;biq
Birao;brr
Birgit;btf
Birhor;biy
Biri;bzr
Biritai;bqq
Birked;brk
Birri;bvq
Birrpayi;xbj
Birwa;brl
Bisaya;\N
Biseni;ije
Bishnupriya Manipuri;bpy
Bishuo;bwh
Bisis;bnw
Bislama;bi
Bisorio;bir
Bissa;bib
Bisu;bzi
Bit;bgk
Bitare;brt
Bitur;mcc
Biwat;bwm
Biyo;byo
Biyom;bpm
Blablanga;blp
Blackfoot;bla
Blafe;bfh
Blagar;beu
Blang;blr
Blin;byn
Bo;bgl
Bobongko;bgb
Bobot;bty
Bodo (Central African Republic);boy
Bodo (India);brx
Bodo Gadaba;gbj
Bodo Parja;bdv
Bofi;bff
Boga;bvw
Bogaya;boq
Boghom;bux
Boguru;bqu
Bohtan Neo-Aramaic;bhn
Boikin;bzf
Bokha;ybk
Boko;bqc
Bokobaru;bus
Bokoto;bdt
Bokyi;bky
Bola;bnp
Bolak;art-blk
Bolango;bld
Bole;bol
Bolgo;bvo
Bolia;bli
Bolinao;smk
Bolivian Sign Language;bvl
Bolo;blv
Boloki;bkt
Bolon;bof
Bolondo;bzm
Bolongan;blj
Bolyu;ply
Bom;bmf
Boma;boh
Bomboli;bml
Bomboma;bws
Bomitaba;zmx
Bomu;bmq
Bomwali;bmw
Bon Gula;glc
Bonan;peh
Bondei;bou
Bondo;bfw
Bondoukou Kulango;kzc
Bondum Dom Dogon;dbu
Bonerate;bna
Bonggi;bdg
Bonggo;bpg
Bongili;bui
Bongo;bot
Bongu;bpu
Bonjo;bok
Bonkeng;bvg
Bonkiman;bop
Bontoc;bnc
Bookan;bnb
Boon;bnl
Boor;bvf
Bora;boa
Borana-Arsi-Guji Oromo;gax
Border Kuna;kvn
Borei;gai
Borgu Fulfulde;fue
Borong;ksr
Borôro;bor
Boruca;brn
Bo-Rukul;mae
Boselewa;bwf
Bosngun;bqs
Bote-Majhi;bmj
Botlikh;bph
Botolan Sambal;sbl
Bouna Kulango;nku
Bo-Ung;mux
Bozaba;bzo
Bragat;aof
Brahui;brh
Braj;bra
Brazilian Sign Language;bzs
Brek Karen;kvl
Brem;buq
Breri;brq
Breton;br
Bribri;bzd
British Sign Language;bfi
Brokkat;bro
Brokpake;sgt
Brokskat;bkk
Brooke's Point Palawano;plw
Broome Pearling Lugger Pidgin;bpl
Brunei Bisaya;bsb
Brunei;kxd
Bu;jid
Bua;bub
Bualkhaw Chin;cbl
Buamu;box
Bube;bvb
Bubi;buw
Bubia;bbx
Budeh Stieng;stt
Budibud;btp
Budong-Budong;bdx
Budu;buu
Budukh;bdk
Buduma;bdm
Budza;bja
Bugan;bbh
Bugawac;buk
Bughotu;bgt
Buginese;bug
Buglere;sab
Bugun;bgg
Buhid;bku
Buhi'non Bikol;ubl
Buhutu;bxh
Bujhyal;byh
Bukar-Sadung Bidayuh;sdo
Bukat;bvk
Bukhari;bhh
Bukit Malay;bvu
Bukitan;bkn
Bukiyip;ape
Buksa;tkb
Bukusu;bxk
Bukwen;buz
Bulgar;xbo
Bulgarian Sign Language;bqn
Bulgarian;bg
Bulgebi;bmp
Buli (Ghana);bwu
Buli (Indonesia);bzq
Bullom So;buy
Bulo Stieng;sti
Bulu (Papua New Guinea);bjl
Bulu;bum
Bum;bmv
Bumaji;byp
Bumang;bvp
Bumbita Arapesh;aon
Bumthangkha;kjz
Bun;buv
Buna;bvn
Bunaba;bck
Bunak;bfn
Bunama;bdd
Bu-Nao Bunu;bwx
Bundeli;bns
Bung;bqd
Bungain;but
Bunganditj;xbg
Bungku;bkz
Bungu;wun
Bunoge Dogon;dgb
Bunun;bnn
Bunurong;aus-bun
Buol;blf
Bura Mabang;mde
Burak;bys
Buraka;bkg
Bura-Pabir;bwr
Burarra;bvr
Burate;bti
Burduna;bxn
Bure;bvh
Burji;bji
Burmese;my
Burmeso;bzu
Buru (Indonesia);mhs
Buru (Nigeria);bqw
Burui;bry
Burumakok;aip
Burun;bdi
Burunge;bds
Burushaski;bsk
Burusu;bqr
Buruwai;asi
Buryat;bua
Busa;bqp
Busam;bxs
Busami;bsm
Busang Kayan;bfg
Bushi;buc
Bushoong;buf
Buso;bso
Busoa;bup
Bussa;dox
Busuu;bju
Butbut Kalinga;kyb
Butmas-Tur;bnr
Butuanon;btw
Buwal;bhs
Buya;byy
Buyeo;xpy
Buyu;byi
Buyuan Jinuo;jiy
Bwa;bww
Bwaidoka;bwd
Bwanabwana;tte
Bwatoo;bwa
Bwe Karen;bwe
Bwela;bwl
Bwile;bwc
Bwisi;bwz
Byangsi;bee
Byep;mkk
Byzantine Greek;gkm
Bädi Kanum;khd
Caac;msq
Cabécar;cjp
Cabiyarí;cbb
Cacaloxtepec Mixtec;miu
Cacaopera;ccr
Cacgia Roglai;roc
Cacua;cbv
Caddo;cad
Cafundo Creole;ccd
Cagua;cbh
Cahuarano;cah
Cahuilla;chl
Cajonos Zapotec;zad
Cajun French;frc
Caka;ckx
Cakchiquel;cak
Cakchiquel-Quiché Mixed Language;ckz
Cakfem-Mushere;cky
Calabrian Greek;grk-cal
Calamian Tagbanwa;tbk
Callawalla;caw
Caló;rmq
Caluyanun;clu
Camarines Norte Agta;abd
Camba;xba
Cameroon Mambila;mcu
Cameroon Pidgin;wes
Camling;rab
Campalagian;cml
Campidanese Sardinian;sro
Camsá;kbh
Camtho;cmt
Camunic;xcc
Candoshi-Shapra;cbu
Canela;ram
Canichana;caz
Cantonese;yue
Cao Miao;cov
Capanahua;kaq
Capiznon;cps
Cappadocian Greek;cpg
Caquinte;cot
Car Nicobarese;caq
Cara;cfd
Carabayo;cby
Caramanta;crf
Carapana;cbc
Carian;xcr
Caribbean Hindustani;hns
Caribbean Javanese;jvn
Carijona;cbd
Carolina Algonquian;crr
Carolinian;cal
Carpathian Romani;rmc
Carrier;crx
Cashibo-Cacataibo;cbr
Cashinahua;cbs
Casiguran Dumagat Agta;dgc
Casuarina Coast Asmat;asc
Catalan Sign Language;csc
Catalan;ca
Catawba;chc
Cauca;cca
Cavineña;cav
Cayubaba;cyb
Cayuga;cay
Cayuse;xcy
Cebaara Senoufo;sef
Cebuano;ceb
Celtiberian;xce
Cemuhî;cam
Cen;cen
Central Asmat;cns
Central Atlas Tamazight;tzm
Central Awyu;awu
Central Aymara;ayr
Central Bai;bca
Central Berawan;zbc
Central Bontok;lbk
Central Cagayan Agta;agt
Central Dusun;dtp
Central Grebo;grv
Central Hongshuihe Zhuang;zch
Central Huasteca Nahuatl;nch
Central Huishui Hmong;hmc
Central Kanuri;knc
Central Kurdish;ckb
Central Maewo;mwo
Central Mahuatlán Zapoteco;zam
Central Malay;pse
Central Masela;mxz
Central Mashan Hmong;hmm
Central Mazahua;maz
Central Melanau;mel
Central Mnong;cmo
Central Nahuatl;nhn
Central Nicobarese;ncb
Central Ojibwa;ojc
Central Palawano;plc
Central Pame;pbs
Central Pomo;poo
Central Puebla Nahuatl;ncx
Central Sama;sml
Central Siberian Yupik;ess
Central Sierra Miwok;csm
Central Subanen;syb
Central Tagbanwa;tgt
Central Tarahumara;tar
Central Tunebo;tuf
Central-Eastern Niger Fulfulde;fuq
Centúúm;cet
Cerma;cme
Chaap Wuurong;tjw
Chachi;cbi
Chácobo;cao
Chadian Arabic;shu
Chadian Sign Language;cds
Chadong;cdy
Chagatai;chg
Chaima;ciy
Chak;ckh
Chakali;cli
Chakma;ccp
Chala;cll
Chaldean Neo-Aramaic;cld
Chalikha;tgf
Chamacoco;ceg
Chamalal;cji
Chamari;cdg
Chambeali;cdh
Chambri;can
Chamicuro;ccc
Chamorro;ch
Chané;caj
Chang;nbc
Chango;snq
Changriwa;cga
Changthang;cna
Chantyal;chx
Chara;cra
Chaudangsi;cdn
Chaungtha;ccq
Chaura;crv
Chavacano;cbk
Chayahuita;cbt
Chayuco Mixtec;mih
Chazumba Mixtec;xtb
Che;ruk
Chechen;ce
Cheke Holo;mrn
Chemakum;xch
Chenapian;cjn
Chenchu;cde
Chenoua;cnu
Chepang;cdm
Chepya;ycp
Cheq Wong;cwg
Cherepon;cpn
Cherokee;chr
Chesu;ych
Chetco;ctc
Cheyenne;chy
Chhattisgarhi;hne
Chhintange;ctn
Chhulung;cur
Chiangmai Sign Language;csd
Chiapanec;cip
Chibcha;chb
Chicahuaxtla Triqui;trs
Chichewa;ny
Chichicapan Zapotec;zpv
Chichimeca-Jonaz;pei
Chichonyi-Chidzihana-Chikauma;coh
Chickasaw;cic
Chicomuceltec;cob
Chidigo;dig
Chiduruma;dug
Chigmecatitlán Mixtec;mii
Chilcotin;clc
Chilean Sign Language;csg
Chilisso;clh
Chiltepec Chinantec;csa
Chimalapa Zoque;zoh
Chimariko;cid
Chimila;cbg
Chinali;cih
Chinbon Chin;cnb
Chinese Pidgin English;cpi
Chinese Sign Language;csl
Chinese;\N
Chinook Jargon;chn
Chinook;chh
Chipaya;cap
Chipewyan;chp
Chipiajes;cbe
Chiquihuitlán Mazatec;maq
Chiquitano;cax
Chiricahua;apm
Chiripá;nhd
Chiru;cdf
Chitimacha;ctm
Chitkuli Kinnauri;cik
Chitonga;tog
Chittagonian;ctg
Chitwania Tharu;the
Chiwere;iow
Choapan Zapotec;zpc
Chocangacakha;cgk
Chochotec;coz
Choctaw;cho
Chodri;cdi
Chokri Naga;nri
Chokwe;cjk
Chol;ctu
Cholón;cht
Chong;cog
Choni;cda
Chopi;cce
Chorasmian;xco
Ch'orti';caa
Chothe Naga;nct
Chrau;crw
Chru;cje
Chuanqiandian Cluster Miao;cqd
Chuave;cjv
Chug;cvg
Chuj;cac
Chuka;cuh
Chukchi;ckt
Chukwa;cuw
Chulym;clw
Chumburung;ncu
Churahi;cdj
Chut;scb
Chuukese;chk
Chuwabu;chw
Chuvantsy;xcv
Chuvash;cv
Ci Gbe;cib
Cia-Cia;cia
Cibak;ckl
